mean_AU01,mean_AU02,mean_AU04,mean_AU05,mean_AU06,mean_AU07,mean_AU09,mean_AU10,mean_AU11,mean_AU12,mean_AU14,mean_AU15,mean_AU17,mean_AU20,mean_AU23,mean_AU24,mean_AU25,mean_AU26,mean_AU28,mean_AU43,mean_duration
0.579059058901313,0.4459187528591369,0.2496734568538422,0.1608631685983543,0.7752208454589176,0.7881474318175673,0.3391065158267992,0.9587261593219784,0.4150474621521015,0.8586823127372791,0.6146966423691679,0.2574478999222173,0.2191585620406004,0.2990564816932343,0.1957295286452604,0.0381967559680119,0.968106497654653,0.693763024193785,0.0887621741799301,0.1702217631431487,3.0666666666666664
