mean_AU01,mean_AU02,mean_AU04,mean_AU05,mean_AU06,mean_AU07,mean_AU09,mean_AU10,mean_AU11,mean_AU12,mean_AU14,mean_AU15,mean_AU17,mean_AU20,mean_AU23,mean_AU24,mean_AU25,mean_AU26,mean_AU28,mean_AU43,mean_duration
0.3994415666165846,0.3747731829941398,0.1991321225468693,0.0828177899838789,0.9436077899434908,0.8908541297613398,0.4330394302178655,0.9761133145732996,0.4145644388300514,0.9694378126560568,0.6616747886469232,0.2892414871438502,0.3351556382137221,0.3347043094634264,0.2193483319633578,0.0400089648529073,0.9471113855172189,0.5005928133310724,0.1126135977695719,0.1308569981372797,0.3
