mean_AU01,mean_AU02,mean_AU04,mean_AU05,mean_AU06,mean_AU07,mean_AU09,mean_AU10,mean_AU11,mean_AU12,mean_AU14,mean_AU15,mean_AU17,mean_AU20,mean_AU23,mean_AU24,mean_AU25,mean_AU26,mean_AU28,mean_AU43,mean_duration
0.4725793198752673,0.4460275136780893,0.3299849826956251,0.2150923462878667,0.5760903127192408,0.6337385960689144,0.2607909471892023,0.6959751174862954,0.3960649558716284,0.617187846891247,0.5249801091606977,0.4524221840340893,0.491303580656764,0.2308387764933822,0.3477853031663902,0.2936597918162136,0.643822852975897,0.4351089948618348,0.2216055137097081,0.2278861046478272,13.400000000000006
