mean_AU01,mean_AU02,mean_AU04,mean_AU05,mean_AU06,mean_AU07,mean_AU09,mean_AU10,mean_AU11,mean_AU12,mean_AU14,mean_AU15,mean_AU17,mean_AU20,mean_AU23,mean_AU24,mean_AU25,mean_AU26,mean_AU28,mean_AU43,mean_duration
0.3691281382387116,0.3284229796767263,0.2311799522690328,0.0982665120668411,0.6271458097929132,0.7175682520297404,0.2262101207717179,0.8430012277376061,0.4146865105402556,0.7538327312973364,0.7293644886469854,0.3464250503270057,0.519661302103528,0.2145113001729924,0.4535671322004564,0.6319519640926634,0.2982319770652519,0.252538041309199,0.2818474122023331,0.0359176614316289,6.366666666666666
