mean_AU01,mean_AU02,mean_AU04,mean_AU05,mean_AU06,mean_AU07,mean_AU09,mean_AU10,mean_AU11,mean_AU12,mean_AU14,mean_AU15,mean_AU17,mean_AU20,mean_AU23,mean_AU24,mean_AU25,mean_AU26,mean_AU28,mean_AU43,mean_duration
0.3439270317461055,0.3520090203707609,0.3025953642689453,0.2555590199582365,0.3479402240989291,0.4678846648630003,0.2182366013691815,0.4838092589210934,0.3863534744302947,0.3968386241379651,0.5373391278750098,0.427102840001586,0.4907786591424028,0.1883325447767672,0.4015609591018103,0.5371151509089872,0.3830389888846508,0.3159799333321009,0.3311414127875067,0.2339134469462278,4.600000000000001
