mean_AU01,mean_AU02,mean_AU04,mean_AU05,mean_AU06,mean_AU07,mean_AU09,mean_AU10,mean_AU11,mean_AU12,mean_AU14,mean_AU15,mean_AU17,mean_AU20,mean_AU23,mean_AU24,mean_AU25,mean_AU26,mean_AU28,mean_AU43,mean_duration
0.6333016384481754,0.5155377439497105,0.1708953276061981,0.2633973858246491,0.6484503275829566,0.4820758395760876,0.1890013238605989,0.8261897460705797,0.4050033729222067,0.7595609566097938,0.6249517628205555,0.3787139906802048,0.2159262086144251,0.2315344100866713,0.2686655183414005,0.0791955323490412,0.9052950499702062,0.472710379415296,0.1190355983491797,0.1150844483208415,2.5
