mean_AU01,mean_AU02,mean_AU04,mean_AU05,mean_AU06,mean_AU07,mean_AU09,mean_AU10,mean_AU11,mean_AU12,mean_AU14,mean_AU15,mean_AU17,mean_AU20,mean_AU23,mean_AU24,mean_AU25,mean_AU26,mean_AU28,mean_AU43,mean_duration
0.4582581848334656,0.4263865202015404,0.2210112033612757,0.23322147055885,0.5605718044135757,0.6316221554279562,0.1830923994916844,0.8052928590700248,0.4025671839624085,0.7187207297394963,0.7097765981266919,0.2983494976386118,0.4237120348298987,0.2058575923046336,0.4116558287559392,0.5282705255666141,0.4292576011932727,0.2605331527996515,0.2886264558158412,0.0927014035927758,4.133333333333333
