mean_AU01,mean_AU02,mean_AU04,mean_AU05,mean_AU06,mean_AU07,mean_AU09,mean_AU10,mean_AU11,mean_AU12,mean_AU14,mean_AU15,mean_AU17,mean_AU20,mean_AU23,mean_AU24,mean_AU25,mean_AU26,mean_AU28,mean_AU43,mean_duration
0.6983160895790329,0.5440947530423593,0.2921809918011168,0.3313417729838211,0.4122709350977706,0.5393337639660533,0.1228388375501693,0.7879242211020167,0.3881121630981069,0.5503071965651362,0.4507119501484774,0.428606729873444,0.4378012340167955,0.2130008836454581,0.2785659390660004,0.0545057145782244,0.8814708703751142,0.5973045081914219,0.0778337630855232,0.0779301816698301,2.5333333333333328
