mean_AU01,mean_AU02,mean_AU04,mean_AU05,mean_AU06,mean_AU07,mean_AU09,mean_AU10,mean_AU11,mean_AU12,mean_AU14,mean_AU15,mean_AU17,mean_AU20,mean_AU23,mean_AU24,mean_AU25,mean_AU26,mean_AU28,mean_AU43,mean_duration
0.294598288202575,0.2900297016843725,0.278179112275046,0.1885227933312378,0.6635472088079246,0.6573451514211386,0.3390841835272911,0.8110735700751532,0.4083899771476182,0.7162906228385983,0.6760877867800246,0.3515651657071058,0.2927849316337861,0.2267449112276297,0.3232200943971115,0.2382927862405527,0.7502146965301337,0.5276354539313128,0.1107949808355796,0.3607007935307642,2.5333333333333328
