mean_AU01,mean_AU02,mean_AU04,mean_AU05,mean_AU06,mean_AU07,mean_AU09,mean_AU10,mean_AU11,mean_AU12,mean_AU14,mean_AU15,mean_AU17,mean_AU20,mean_AU23,mean_AU24,mean_AU25,mean_AU26,mean_AU28,mean_AU43,mean_duration
0.3848471796361737,0.3844352099362709,0.3439306288847433,0.240676846183701,0.4277982731198921,0.5313352800864115,0.3405576912736401,0.5507043692683578,0.385527913377011,0.4603450643278257,0.5152526251045249,0.4768735059995612,0.4482057911579077,0.197431402352281,0.359369040636653,0.3870445485161792,0.5351571980582717,0.3837099611596157,0.2932578149567791,0.3671938557791664,14.0
