mean_AU01,mean_AU02,mean_AU04,mean_AU05,mean_AU06,mean_AU07,mean_AU09,mean_AU10,mean_AU11,mean_AU12,mean_AU14,mean_AU15,mean_AU17,mean_AU20,mean_AU23,mean_AU24,mean_AU25,mean_AU26,mean_AU28,mean_AU43,mean_duration
0.3461266583243182,0.3834060078253867,0.3978600141235149,0.1182123767012979,0.8354279849625591,0.8096551482907286,0.5573428232201946,0.8660204346580653,0.4135868282840513,0.8565304453225328,0.7947968387759318,0.1573961014125813,0.2399345893509215,0.28787714375566,0.1925185611403083,0.1783695195073871,0.803218560921573,0.3984710984770717,0.166985585756431,0.4399099787143424,9.966666666666669
