mean_AU01,mean_AU02,mean_AU04,mean_AU05,mean_AU06,mean_AU07,mean_AU09,mean_AU10,mean_AU11,mean_AU12,mean_AU14,mean_AU15,mean_AU17,mean_AU20,mean_AU23,mean_AU24,mean_AU25,mean_AU26,mean_AU28,mean_AU43,mean_duration
0.4657737316598873,0.4516821594178235,0.1964745020071551,0.2145863840295304,0.8246960305961735,0.6406214914798055,0.3896836668561561,0.9345340210476804,0.4087331618748248,0.8939655001824378,0.7118098235828195,0.1741457720503508,0.1280864888284388,0.2390925887667046,0.2050141647176643,0.0878018280486485,0.9425764020764014,0.4361016316981607,0.1320036218129925,0.1758429427792975,1.2000000000000002
