mean_AU01,mean_AU02,mean_AU04,mean_AU05,mean_AU06,mean_AU07,mean_AU09,mean_AU10,mean_AU11,mean_AU12,mean_AU14,mean_AU15,mean_AU17,mean_AU20,mean_AU23,mean_AU24,mean_AU25,mean_AU26,mean_AU28,mean_AU43,mean_duration
0.4579257893693171,0.3537017013662414,0.260675868074502,0.3109494398810765,0.6490003884515493,0.6553041207691219,0.2756139354229764,0.9063737671653485,0.4097832768136337,0.7361957009345541,0.647070370437081,0.1744658379899651,0.2020827860586343,0.285676128891452,0.2005686751333225,0.0947335338611338,0.9516541483558788,0.4940377220656972,0.1652596404719089,0.0705340863734867,0.8666666666666667
